WKT;id;nom;type;uri
"MULTIPOINT ((897874.490182725 6438510.6))";SURFACTI0000000007459882;Golf de Corrençon-en-Vercors;Golf;http://purl.org/choucas.ign.fr/oor#terrain_de_golf
"MULTIPOINT ((897567.8 6436514.1))";SURFACTI0000000007463074;Borne du 45ème Parallèle;Monument;http://purl.org/choucas.ign.fr/oor#monument
"MULTIPOINT ((900790.6 6444547.7))";SURFACTI0000000007463891;Poste de Villard-de-Lans;Poste;http://purl.org/choucas.ign.fr/oor#bureau_de_poste
"MULTIPOINT ((901099.4 6444439.3))";SURFACTI0000000007462036;École Élémentaire les Laiches;Enseignement primaire;"http://purl.org/choucas.ign.fr/oor#établissement_d&apos;enseignement"
"MULTIPOINT ((901101.8 6443645.2))";SURFACTI0000000007462035;Lycée Climatique et Sportif Jean Prévost;Lycée;http://purl.org/choucas.ign.fr/oor#lycée
"MULTIPOINT ((901169.4 6444028.8))";SURFACTI0000000210845854;les Violettes;Structure d'accueil pour personnes handicapées;http
"MULTIPOINT ((901104.9 6443747.5))";SURFACTI0000000227991514;Collège Jean Prévost;Collège;http://purl.org/choucas.ign.fr/oor#collège
"MULTIPOINT ((898936.1 6440090.9))";SURFACTI0000000315642956;Office de Tourisme de Correçon en Vercors;Office de tourisme;http://purl.org/choucas.ign.fr/oor#office_de_tourisme
"MULTIPOINT ((900408.3 6444713.4))";SURFACTI0000000007463015;la Tanière Enchantée;Musée;http://purl.org/choucas.ign.fr/oor#musée
"MULTIPOINT ((900912.7 6444518.2))";SURFACTI0000000007459955;Marpa la Revola;Maison de retraite;http://purl.org/choucas.ign.fr/oor#centre_de_soin
"MULTIPOINT ((900850.5 6444475.8))";SURFACTI0000000215297352;Logement-Foyer la Revola;Maison de retraite;http://purl.org/choucas.ign.fr/oor#centre_de_soin
"MULTIPOINT ((900727.8 6444561.5))";SURFACTI0000000224965857;Maison du Patrimoine;Ecomusée;http://purl.org/choucas.ign.fr/oor#musée
"MULTIPOINT ((902016 6442847))";SURFACTI0000000225117095;la Renardière;Centre équestre;http://purl.org/choucas.ign.fr/oor#centre_équestre
"MULTIPOINT ((899239.2 6438829.0))";SURFACTI0000000225304745;les Écuries de Corençon;Centre équestre;http://purl.org/choucas.ign.fr/oor#centre_équestre
"MULTIPOINT ((900707.9 6444733.3))";SURFACTI0000000328017139;Patinoire André Ravix;Patinoire;http://purl.org/choucas.ign.fr/oor#patinoire
"MULTIPOINT ((902490.2 6444740.8))";SURFACTI0000000230065035;l'Essendole;Hébergement de loisirs;http://purl.org/choucas.ign.fr/oor#hébergement_accessible
"MULTIPOINT ((902183.3 6439982.8))";SURFACTI0000000230065138;Cote 2000;Site de vol libre;http://purl.org/choucas.ign.fr/oor#site_de_vol_libre
"MULTIPOINT ((902734.8 6442886.5))";SURFACTI0000000230065140;la Fauge;Site d'escalade;"http://purl.org/choucas.ign.fr/oor#site_d&apos;escalade"
"MULTIPOINT ((899764.1 6438948.7))";SURFACTI0000000230065142;Combeauvieux;Site d'escalade;"http://purl.org/choucas.ign.fr/oor#site_d&apos;escalade"
"MULTIPOINT ((900728.1 6444553.7))";SURFACTI0000000315642930;Office de Tourisme de Villard Delans;Office de tourisme;http://purl.org/choucas.ign.fr/oor#office_de_tourisme
"MULTIPOINT ((904443.9 6435674.4))";SURFACTI0000000315643051;Office de Tourisme Balcon Est du Vercors;Office de tourisme;http://purl.org/choucas.ign.fr/oor#office_de_tourisme
"MULTIPOINT ((900582.7 6443078.1))";SURFACTI0000002209557392;Ludi Parc;Parc de loisirs;http://purl.org/choucas.ign.fr/oor#parc_de_loisir
"MULTIPOINT ((903599.1 6442656.8))";SURFACTI0000000007460876;Roybon;Elevage;http://purl.org/choucas.ign.fr/oor#ferme
"MULTIPOINT ((901483.4 6444819.2))";SURFACTI0000000007463012;Placette des Écureuils;Espace public;http
"MULTIPOINT ((900793.2 6444680.2))";SURFACTI0000000007463013;Place Mure Ravaud;Espace public;http
"MULTIPOINT ((900814.7 6444544.5))";SURFACTI0000000007463031;Place Pierre Chabert;Espace public;http
"MULTIPOINT ((900663.7 6444412.3))";SURFACTI0000000007463032;Place des Martyrs;Espace public;http
"MULTIPOINT ((900749.0 6444507.9))";SURFACTI0000000007463033;Place de la Libération;Espace public;http
"MULTIPOINT ((897544.6 6434830.7))";SURFACTI0000000007463082;Cabane de Carrette;Refuge;http://purl.org/choucas.ign.fr/oor#refuge
"MULTIPOINT ((899281.0 6430628.9))";SURFACTI0000000007463096;Abri de la Peyrouse;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((900551.9 6444668.4))";SURFACTI0000000007463877;Gendarmerie de Villard-de-Lans;Gendarmerie;http://purl.org/choucas.ign.fr/oor#poste_de_gendarmerie
"MULTIPOINT ((901053.7 6444989.0))";SURFACTI0000000007463880;Maison de Territoire du Vercors;Hôtel de département;http://purl.org/choucas.ign.fr/oor#bâtiment_administratif
"MULTIPOINT ((900817.276225288 6444510.9))";SURFACTI0000000007463892;Mairie de Villard-de-Lans;Mairie;http://purl.org/choucas.ign.fr/oor#mairie
"MULTIPOINT ((898948.295141459 6440112.05))";SURFACTI0000000007463912;Mairie de Corrençon-en-Vercors;Mairie;http://purl.org/choucas.ign.fr/oor#mairie
"MULTIPOINT ((901290.833102263 6432389.45))";SURFACTI0000000007463931;Mairie de Saint-Andéol;Mairie;http://purl.org/choucas.ign.fr/oor#mairie
"MULTIPOINT ((903596.3 6436130.1))";SURFACTI0000000077346069;la Soldanelle;Refuge;http://purl.org/choucas.ign.fr/oor#refuge
"MULTIPOINT ((903047.747794118 6433911.4))";SURFACTI0000000085226641;Mairie de Château-Bernard;Mairie;http://purl.org/choucas.ign.fr/oor#mairie
"MULTIPOINT ((900987.8 6444479.4))";SURFACTI0000000209219147;Siège de la Communauté de Communes du Massif du Vercors;Siège d'EPCI;http://purl.org/choucas.ign.fr/oor#bâtiment_administratif
"MULTIPOINT ((900740.3 6444049.9))";SURFACTI0000000210845853;Maison de la Colline;Maison du parc;http://purl.org/choucas.ign.fr/oor#bâtiment_et_installation
"MULTIPOINT ((902730.9 6441864.2))";SURFACTI0000000216427751;la Fauge;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((903598.9 6442649.6))";SURFACTI0000000224999444;Roybon;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((901112.1 6444497.3))";SURFACTI0000000227991513;École Maternelle les Laiches;Enseignement primaire;"http://purl.org/choucas.ign.fr/oor#établissement_d&apos;enseignement"
"MULTIPOINT ((898234.4 6439201.8))";SURFACTI0000000230065061;Gîte d'Étape des Hauts Plateaux;Hébergement de loisirs;http://purl.org/choucas.ign.fr/oor#hébergement_accessible
"MULTIPOINT ((901272.3 6432362.9))";SURFACTI0000000322691077;le Tetras-Lyre;Hébergement de loisirs;http://purl.org/choucas.ign.fr/oor#hébergement_accessible
"MULTIPOINT ((900773.9 6444183.9))";SURFACTI0000000331329334;Tennis Country Club des Bains;Piscine;http://purl.org/choucas.ign.fr/oor#piscine
"MULTIPOINT ((898794.4 6439953.4))";SURFACTI0000000333946996;Léo Lagrange;Hébergement de loisirs;http://purl.org/choucas.ign.fr/oor#hébergement_accessible
"MULTIPOINT ((902492.8 6438415.6))";SURFACTI0000000338021477;Refuge des Crêtes;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((902161.1 6440225.2))";SURFACTI0000000338021580;Cote 2000;Site de vol libre;http://purl.org/choucas.ign.fr/oor#site_de_vol_libre
"MULTIPOINT ((903582.8 6435339.8))";SURFACTI0000000338165404;les Jeux du Bois Mauret;Parc de loisirs;http://purl.org/choucas.ign.fr/oor#parc_de_loisir
"MULTIPOINT ((904717.3 6441810.2))";SURFACTI0000000338739999;Baraque du Col Vert;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((899146.6 6435636.1))";SURFACTI0000000357680165;Cabane du Serre du Play;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((903271.3 6443643.5))";SURFACTI0000002003910379;Bergerie de Lurbeillet;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((899340.3 6436333.8))";SURFACTI0000002003910400;Cabane de la Combe du Fer;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((903695.3 6437687.7))";SURFACTI0000002004346129;Baraque des Clos;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((901150.8 6436834.0))";SURFACTI0000002004346332;Refuge du Grand Couloir;Abri de montagne;http://purl.org/choucas.ign.fr/oor#abri
"MULTIPOINT ((904418.004349292 6438816.35))";FORETPUB0000002052461722;Forêt Communale du Gua;Autre forêt publique;http://purl.org/choucas.ign.fr/oor#forêt
"MULTIPOINT ((896969.387776872 6434349.45))";FORETPUB0000002052461750;Forêt Communale de Correncon-en-Vercors;Autre forêt publique;http://purl.org/choucas.ign.fr/oor#forêt
"MULTIPOINT ((904239.261964726 6433736.25))";FORETPUB0000002052461689;Forêt Communale de Miribel-Lanchatre;Autre forêt publique;http://purl.org/choucas.ign.fr/oor#forêt
"MULTIPOINT ((902554.356880954 6435855.55))";FORETPUB0000002052461724;Forêt Communale de Chateau-Bernard;Autre forêt publique;http://purl.org/choucas.ign.fr/oor#forêt
"MULTIPOINT ((901622.737980769 6430315.2))";FORETPUB0000002052461442;Forêt Communale de Saint-Andeol;Autre forêt publique;http://purl.org/choucas.ign.fr/oor#forêt
"MULTIPOINT ((901911.9 6443138.0))";CONSPONC0000000007460481;Croix des Clots;Croix;http://purl.org/choucas.ign.fr/oor#croix
"MULTIPOINT ((901662.8 6442528.6))";CONSPONC0000000007460484;Croix des Glovettes;Croix;http://purl.org/choucas.ign.fr/oor#croix
"MULTIPOINT ((901361.5 6437808.6))";CONSPONC0000000007460486;Croix Bressant;Croix;http://purl.org/choucas.ign.fr/oor#croix
"MULTIPOINT ((902243.4 6433578.0))";CONSPONC0000000007460490;Notre-Dame du Désert;Croix;http://purl.org/choucas.ign.fr/oor#croix
"MULTIPOINT ((900910.4 6430752.2))";CONSPONC0000000007460494;Croix de Garneyre;Croix;http://purl.org/choucas.ign.fr/oor#croix
"MULTIPOINT ((903547.9 6434952.5))";CONSPONC0000000007460488;Croix de Jacques;Croix;http://purl.org/choucas.ign.fr/oor#croix
"MULTIPOINT ((902043.9 6443566.0))";CONSLINE0000000256893034;Pont de l'Amour;Pont;http://purl.org/choucas.ign.fr/oor#pont
